T,GHI_PC,WS_PC,TEM_PC,GHI_SA,WS_SA,TEM_SA
656,225,3.4,29.1,15,4.1,26.2
657,467,3.5,31.6,202,4.2,26.3
658,618,3.2,33.9,436,4.3,26.4
659,845,3,35.7,640,4.4,26.5
660,938,2.8,37.1,793,4.6,26.5
661,956,2.7,38,880,4.7,26.5
662,894,2.7,38.4,802,4.8,26.5
663,761,2.6,38.2,739,4.8,26.4
664,569,2.6,37.6,674,4.9,26.3
665,335,2.4,36.4,187,4.9,26.3
666,100,1.3,34,265,5,26.3
667,0,1.2,32.6,57,5,26.3
668,0,1.3,32,0,5.1,26.2
669,0,1.4,31.4,0,5.2,26.2
670,0,1.5,30.8,0,5.3,26.2
671,0,1.5,30.1,0,5.5,26.2
672,0,1.4,29.5,0,5.7,26.1
673,0,1.4,29,0,5.8,26.1
674,0,1.3,28.4,0,5.9,26
675,0,1.3,27.9,0,5.9,25.9
676,0,1.4,27.4,0,5.8,25.9
677,0,1.4,27,0,5.6,25.9
678,0,1.4,26.6,0,5.3,25.8
679,23,2.7,28,0,5.1,25.8
680,229,3.4,30.2,15,4.9,25.9
681,470,3.2,32.7,205,4.6,26
682,685,2.9,35,440,4.3,26.1
683,843,2.4,36.8,650,4.2,26.3
684,936,2.1,38.1,808,4.2,26.4
685,952,2,38.8,899,4.3,26.5
686,889,1.9,39,914,4.4,26.6
687,755,1.7,38.6,851,4.5,26.6
688,560,1.6,37.9,716,4.8,26.6
689,327,1.5,36.7,518,4.9,26.6
690,56,0.9,34.5,286,5.2,26.6
691,0,1,33.4,63,5.4,26.6
692,0,1.1,32.7,0,5.8,26.6
693,0,1.1,32,0,6,26.6
694,0,1.2,31.4,0,6.2,26.6
695,0,1.1,30.8,0,6.3,26.6
696,0,0.9,30.2,0,6.3,26.5
697,0,0.9,29.9,0,6.2,26.4
698,0,0.9,29.5,0,6,26.3
699,0,1,29.1,0,6,26.3
700,0,1.2,28.6,0,6,26.2
701,0,1.4,28.1,0,6,26.2
702,0,2.1,27.6,0,6.1,26.2
703,20,2.7,27.8,0,6.1,26.3
704,215,3,28.8,16,6.1,26.3
705,454,3,30.4,213,6,26.4
706,670,2.9,32.4,452,5.8,26.6
707,840,2.8,34.6,663,5.6,26.6
708,870,2.7,36.4,822,5.5,26.7
709,819,2.7,37.5,912,5.3,26.7
710,834,2.6,37.9,924,5.3,26.7
711,701,2.4,37.6,860,5.3,26.6
712,554,2.3,36.9,722,5.2,26.6
713,295,2,35.9,526,5.2,26.6
714,78,1.2,33.8,292,5.2,26.6
715,0,1.1,32.6,66,5.3,26.6
716,0,1.2,31.9,0,5.4,26.5
717,0,1.2,31.2,0,5.4,26.5
718,0,1.1,30.5,0,5.5,26.4
719,0,1.1,29.9,0,5.5,26.2
720,0,1.1,29.4,0,5.5,26
721,0,1.2,29,0,5.7,25.9
722,0,1.4,28.6,0,6,25.8
723,0,1.7,28.1,0,6.2,25.8
724,0,2,27.5,0,6.1,25.8
725,0,2.4,26.9,0,5.8,25.8
726,0,2.7,26.4,0,5.8,25.8
727,14,3.4,26.9,0,5.9,25.8
728,188,3.8,28.6,12,5.9,25.8
729,471,3.9,30.7,163,5.7,26
730,686,3.7,32.8,451,5.5,26.1
731,839,3.4,34.7,658,5.4,26.3
732,934,3.1,36.4,812,5.4,26.4
733,952,2.8,37.5,836,5.6,26.5
734,896,2.6,37.8,876,5.8,26.6
735,764,2.5,37.7,823,6.1,26.7
736,571,2.4,37,720,6.4,26.7
737,337,2.2,35.9,527,6.5,26.7
738,100,1.3,33.7,293,6.6,26.7
739,0,1.2,32.5,65,6.6,26.7
740,0,1.2,31.8,0,6.7,26.7
741,0,1.2,31,0,6.9,26.7
742,0,1.1,30.2,0,7.1,26.8
743,0,0.9,29.4,0,7.2,26.8
744,0,0.8,28.8,0,7.2,26.8
745,0,1.1,28.2,0,7,26.7
746,0,1.4,27.5,0,6.7,26.7
747,0,1.7,26.7,0,6.4,26.6
748,0,2.2,26.2,0,6.2,26.7
749,0,2.8,25.5,0,6.1,26.7
750,0,3,24.9,0,6,26.8
751,18,3.5,25.5,0,5.9,26.8
752,168,4,27.5,15,5.8,26.9
753,428,4,29.9,208,5.7,26.9
754,621,3.9,32.3,446,5.4,27
755,842,3.6,34.4,652,5.2,26.9
756,884,3.4,36,810,5,26.9
757,842,3.2,37,879,4.8,26.8
758,855,3,37.3,914,4.7,26.7
759,746,2.9,37.1,849,4.8,26.6
760,571,2.8,36.4,714,5,26.5
761,300,2.6,35.2,519,5.3,26.5
762,67,1.6,33.1,288,5.5,26.5
763,0,1.3,31.6,65,5.7,26.5
764,0,1.5,30.8,0,5.7,26.6
765,0,1.7,30.1,0,5.8,26.6
766,0,1.8,29.5,0,5.8,26.7
767,0,1.8,28.9,0,6,26.6
768,0,1.5,28.1,0,6.2,26.6
769,0,1.5,27.4,0,6.3,26.6
770,0,1.9,26.8,0,6.5,26.5
771,0,2.1,26.2,0,6.6,26.5
772,0,2.3,25.5,0,6.6,26.4
773,0,2.4,24.8,0,6.6,26.4
774,0,2.4,24.3,0,6.5,26.5
775,18,3.5,25,0,6.4,26.5
776,173,3.9,27.2,16,6.4,26.6
777,424,3.8,29.8,210,6.4,26.7
778,644,3.5,32.3,448,6.4,26.8
779,812,3.2,34.5,654,6.2,26.8
780,871,2.7,36.1,811,6.1,26.8
781,841,2.4,37.1,901,5.8,26.8
782,794,2.2,37.5,846,5.6,26.8
783,590,2,37.3,827,5.4,26.7
784,485,2,36.6,717,5.2,26.7
785,279,1.9,35.4,521,5.2,26.7
786,77,1.2,33.2,290,5.3,26.7
787,0,1.3,31.9,66,5.4,26.8
788,0,1.6,31.2,0,5.5,26.8
789,0,1.6,30.5,0,5.6,26.8
790,0,1.6,29.8,0,5.7,26.7
791,0,1.4,29.2,0,5.8,26.7
792,0,1.3,28.8,0,5.9,26.6
793,0,1,28.2,0,6.1,26.6
794,0,0.9,27.7,0,6.4,26.5
795,0,0.9,27.3,0,6.7,26.4
796,0,1,26.8,0,7.1,26.3
797,0,1.2,26.4,0,7.2,26.2
798,0,1.4,26,0,7.2,26.2
799,20,2.4,26.5,0,7.2,26.2
800,119,2.8,28,17,7.1,26.3
801,311,2.7,29.8,214,7,26.5
802,658,2.5,31.5,455,7,26.6
803,840,2.1,32.9,668,6.9,26.5
804,894,1.7,34.2,826,6.7,26.5
805,949,1.3,35.2,864,6.3,26.5
806,753,1,35.8,931,6,26.5
807,506,0.9,35.9,867,5.8,26.5
808,493,0.9,35.5,730,5.8,26.5
809,325,0.9,34.5,512,5.8,26.5
810,77,0.5,32.8,300,5.9,26.5
811,0,0.3,31.9,52,5.9,26.5
812,0,0.4,31.2,0,6,26.5
813,0,0.4,30.6,0,6.1,26.5
814,0,0.5,29.9,0,6.2,26.4
815,0,0.6,29.2,0,6.3,26.4
816,0,0.7,28.7,0,6.3,26.3
817,0,0.7,28.2,0,6.3,26.2
818,0,0.6,27.9,0,6.1,26.1
819,0,0.6,27.6,0,6,26
820,0,0.6,27.2,0,6,25.9
821,0,1.5,26.9,0,6,25.9
822,0,2,26.5,0,6,25.9
823,11,2.5,26.8,0,6,26
824,185,3,28.1,17,6.2,26.2
825,460,3.2,30,217,6.4,26.3
826,592,3.2,32.1,456,6.4,26.6
827,384,3,34.3,664,6.2,26.7
828,654,2.6,36,824,6,26.7
829,331,2.2,37,916,5.8,26.7
830,309,1.7,37.4,930,5.6,26.6
831,541,1.3,36.9,868,5.5,26.5
832,268,1,36.1,734,5.5,26.4
833,220,0.9,35.1,538,5.6,26.4
834,51,0.4,33.3,285,5.7,26.4
835,0,0.5,32.1,73,5.8,26.3
836,0,0.7,31.4,0,5.9,26.3
837,0,0.9,30.6,0,6.1,26.3
838,0,0.9,29.9,0,6.3,26.3
839,0,1,29.3,0,6.3,26.2
840,0,1,28.7,0,6.4,26.1
841,0,0.9,28.2,0,6.3,26
842,0,0.8,27.8,0,6.1,25.8
843,0,0.7,27.4,0,6,25.8
844,0,0.4,27,0,6,25.7
845,0,0.7,26.7,0,6.1,25.8
846,0,1.1,26.4,0,6.2,25.8
847,22,2.4,27.5,0,6.3,26
848,231,3,29.6,17,6.4,26.1
849,477,3.1,31.9,122,6.5,26.2
850,697,2.9,34.2,302,6.4,26.3
851,863,2.6,36,624,6.3,26.3
852,958,2.3,37.2,827,6.3,26.3
853,976,2,37.7,827,6.1,26.4
854,909,1.8,38,837,5.9,26.4
855,757,1.7,37.6,867,5.7,26.4
856,562,1.6,36.8,730,5.6,26.4
857,344,1.6,35.7,534,5.7,26.4
858,105,0.9,34,280,5.8,26.5
859,0,0.7,32.9,72,6.1,26.5
860,0,0.7,32.3,0,6.3,26.5
861,0,0.6,31.6,0,6.4,26.5
862,0,0.7,30.9,0,6.6,26.5
863,0,0.8,30.2,0,6.9,26.4
864,0,0.7,29.5,0,7,26.4
865,0,0.6,29,0,7,26.4
866,0,0.4,28.6,0,7,26.3
867,0,0.4,28.3,0,6.9,26.3
868,0,0.8,28,0,6.8,26.2
869,0,0.8,27.7,0,6.8,26.2
870,0,0.9,27.3,0,6.7,26.1
871,13,1.9,28.1,0,6.7,26.2
872,221,2.7,29.6,18,6.7,26.2
873,466,2.9,31.2,223,6.8,26.3
874,689,2.9,33.2,465,6.8,26.4
875,858,2.8,35,675,6.7,26.5
876,926,2.6,36.5,836,6.6,26.5
877,752,2.4,37.5,928,6.4,26.5
878,642,2.2,37.8,942,6.3,26.5
879,784,2.1,37.5,877,6.4,26.5
880,485,1.9,36.8,663,6.5,26.5
881,310,1.7,35.8,544,6.5,26.5
882,61,0.9,33.8,301,6.6,26.6
883,0,1,32.7,76,6.6,26.6
884,0,1.1,32,0,6.6,26.6
885,0,1.1,31.3,0,6.6,26.7
886,0,1.1,30.5,0,6.5,26.7
887,0,0.9,29.8,0,6.5,26.6
888,0,0.8,29.3,0,6.5,26.5
889,0,0.7,28.8,0,6.5,26.4
890,0,0.6,28.2,0,6.6,26.3
891,0,0.6,27.8,0,6.6,26.2
892,0,0.8,27.5,0,6.8,26.1
893,0,1.1,27,0,6.8,26.1
894,0,1.6,26.7,0,6.8,26.1
895,13,2.9,27.8,0,6.7,26.2
896,84,3.5,29.9,19,6.7,26.3
897,280,3.5,32.2,208,6.5,26.4
898,366,3.4,34.3,286,6.4,26.5
899,607,3.3,36,649,6.3,26.5
900,824,3,37.3,783,6.1,26.5
901,975,2.7,38.2,906,5.9,26.5
902,914,2.5,38.2,940,5.6,26.5
903,779,2.4,37.5,878,5.5,26.5
904,582,2.2,36.7,741,5.5,26.4
905,346,2.1,35.5,546,5.7,26.4
906,99,1.4,33.9,239,5.9,26.4
907,0,1.2,32.8,77,6,26.5
908,0,1.2,32,0,6.1,26.5
909,0,1.1,31.3,0,6.3,26.5
910,0,1.1,30.5,0,6.4,26.6
911,0,1.1,29.9,0,6.4,26.6
912,0,1,29.5,0,6.5,26.5
913,0,1.2,29.3,0,6.6,26.4
914,0,1.3,28.9,0,6.6,26.4
915,0,1.5,28.5,0,6.6,26.3
916,0,1.7,28,0,6.6,26.3
917,0,2,27.4,0,6.6,26.3
918,0,2,27.1,0,6.7,26.3
919,21,2.9,27.9,0,6.8,26.4
920,225,3.4,29.8,14,6.8,26.4
921,470,3.4,32.2,137,6.8,26.5
922,690,3.1,34.5,366,6.7,26.6
923,862,2.8,36.6,567,6.6,26.7
924,953,2.6,38.1,841,6.5,26.7
925,966,2.5,39,814,6.3,26.7
926,905,2.5,39.2,946,6.2,26.7
927,769,2.6,38.9,882,6.1,26.7
928,574,2.6,38.1,746,6.2,26.7
929,342,2.6,36.9,550,6.2,26.7
930,106,1.9,34.9,314,6.4,26.7
931,0,2,33.7,79,6.6,26.8
932,0,2.2,32.9,0,6.8,26.8
933,0,2.1,32.2,0,7,26.8
934,0,1.8,31.4,0,7.2,26.8
935,0,1.7,30.7,0,7.3,26.8
936,0,1.6,30.1,0,7.4,26.8
937,0,1.6,29.5,0,7.5,26.7
938,0,1.7,29,0,7.5,26.6
939,0,1.8,28.4,0,7.5,26.5
940,0,1.9,27.8,0,7.5,26.4
941,0,2,27.2,0,7.5,26.4
942,0,1.9,26.7,0,7.6,26.5
943,23,3,27.7,0,7.6,26.5
944,235,3.8,29.7,19,7.6,26.5
945,483,3.8,31.8,204,7.5,26.6
946,705,3.6,34,464,7.4,26.7
947,866,3.4,35.9,679,7.5,26.8
948,964,3.2,37.4,841,7.5,26.7
949,983,3.1,38.5,933,7.5,26.7
950,862,2.9,38.9,946,7.5,26.7
951,550,2.7,38.8,882,7.5,26.7
952,382,2.6,38.2,745,7.6,26.7
953,263,2.5,36.9,548,7.7,26.7
954,70,1.6,34.5,311,7.6,26.7
955,0,1.8,33.1,76,7.4,26.7
956,0,1.9,32.2,0,7.3,26.7
957,0,1.8,31.2,0,7.3,26.6
958,0,1.7,30.5,0,7.4,26.6
959,0,1.7,29.8,0,7.4,26.6
960,0,1.9,29,0,7.5,26.5
961,0,2,28.2,0,7.5,26.5
962,0,2.2,27.4,0,7.5,26.4
963,0,2.8,26.7,0,7.4,26.3
964,0,2.8,26,0,7.3,26.3
965,0,2.7,25.6,0,7.4,26.3
966,0,2.5,25.5,0,7.5,26.4
967,22,3.1,26.3,0,7.7,26.4
968,227,3.6,28,19,7.9,26.5
969,471,3.7,30.2,168,8,26.5
970,690,3.6,32.5,466,7.9,26.6
971,862,3.4,34.6,678,7.8,26.7
972,958,3.2,36.4,820,7.6,26.7
973,976,3,37.6,928,7.4,26.7
974,908,2.8,38.2,944,7.3,26.7
975,773,2.7,38.1,880,7.2,26.8
976,578,2.6,37.3,708,7.1,26.8
977,325,2.6,36.2,547,7,26.8
978,107,1.7,34.3,232,7,26.8
979,0,1.7,33.1,77,7.1,26.8
980,0,2,32.5,0,7.2,26.8
981,0,1.9,31.7,0,7.2,26.8
982,0,1.7,30.8,0,7.2,26.8
983,0,1.7,30,0,7.2,26.8
984,0,2,29.2,0,7.2,26.7
985,0,2.1,28.3,0,7.1,26.6
986,0,2.3,27.6,0,7,26.6
987,0,2.8,26.9,0,7,26.5
988,0,2.8,26.3,0,7,26.4
989,0,2.6,25.9,0,7.1,26.4
990,0,2.5,25.6,0,7.1,26.5
991,23,3.5,26.7,0,7.2,26.6
992,233,4.2,28.8,18,7.4,26.7
993,481,4.1,31.1,205,7.5,26.7
994,701,3.9,33.5,456,7.5,26.7
995,865,3.6,35.6,638,7.3,26.7
996,959,3.3,37.2,825,7,26.7
997,976,3,38.3,784,6.7,26.6
998,919,2.8,38.8,919,6.5,26.6
999,782,2.7,38.5,869,6.3,26.5
1000,585,2.6,37.6,676,6.2,26.5
1001,347,2.5,36.3,519,6.2,26.6
1002,108,1.7,34.6,246,6.2,26.6
1003,0,1.6,33.4,77,6.3,26.6
1004,0,1.7,32.6,0,6.5,26.7
1005,0,1.8,32,0,6.6,26.7
1006,0,1.5,31.4,0,6.7,26.7
1007,0,1.4,30.7,0,6.8,26.7
1008,0,1.4,30.2,0,6.7,26.7
1009,0,1.5,29.6,0,6.7,26.7
1010,0,1.8,28.9,0,6.6,26.7
1011,0,2.1,28.2,0,6.6,26.6
1012,0,2.2,27.4,0,6.6,26.7
1013,0,2.2,26.8,0,6.6,26.7
1014,0,2.1,26.3,0,6.7,26.8
1015,23,3,27.3,0,6.6,26.8
1016,231,3.5,29.3,13,6.6,26.8
1017,478,3.4,31.7,142,6.6,26.9
1018,700,3.1,34.3,416,6.7,26.9
1019,872,2.7,36.5,650,6.7,27
1020,969,2.3,38.2,808,6.6,27
1021,986,2.1,39.3,898,6.3,27
1022,920,2,39.7,933,5.9,26.9
1023,783,1.9,39.4,868,5.7,26.9
1024,570,1.8,38.6,732,5.5,26.9
1025,348,1.7,37.4,511,5.4,26.9
1026,108,1,35.4,210,5.4,26.9
1027,0,1.1,34,76,5.3,26.8
1028,0,1.4,33.4,0,5.2,26.7
1029,0,1.7,32.9,0,5.1,26.7
1030,0,1.7,32.3,0,5.1,26.6
1031,0,1.6,31.6,0,5.2,26.6
1032,0,1.4,30.9,0,5.2,26.5
1033,0,1.2,30.2,0,5.2,26.5
1034,0,1.3,29.7,0,5.3,26.4
1035,0,1.3,29.2,0,5.5,26.3
1036,0,1.3,28.7,0,5.6,26.3
1037,0,1.4,28.1,0,5.5,26.4
1038,0,1.5,27.7,0,5.4,26.4
1039,13,2.6,28.4,0,5.5,26.4
1040,142,3.1,29.7,18,5.6,26.5
1041,438,3.1,31.4,211,5.7,26.5
1042,511,2.8,33.2,448,5.7,26.7
1043,863,2.4,34.8,657,5.6,26.7
1044,962,1.9,36,815,5.4,26.8
1045,981,1.5,37,906,5.2,26.8
1046,923,1.1,37.7,923,5,26.8
1047,759,0.9,37.5,750,4.9,26.7
1048,566,0.8,36.9,721,4.9,26.7
1049,352,0.7,35.9,454,4.9,26.7
1050,111,0.2,34.4,201,4.8,26.7
1051,0,0.1,33.5,48,4.8,26.8
1052,0,0.4,32.9,0,4.9,26.8
1053,0,0.8,32.2,0,5.1,26.9
1054,0,1.1,31.3,0,5.3,26.9
1055,0,1.4,30.5,0,5.5,26.9
1056,0,1.5,29.9,0,5.7,26.8
1057,0,1.4,29.4,0,5.7,26.8
1058,0,1.2,28.9,0,5.6,26.7
1059,0,0.8,28.6,0,5.5,26.7
1060,0,0.4,28.4,0,5.5,26.6
1061,0,0.2,28.1,0,5.3,26.6
1062,0,0.5,28,0,4.9,26.7
1063,16,1.2,28.8,0,4.6,26.7
1064,162,2,30.3,19,4.3,26.7
1065,452,2.5,31.8,200,4.1,26.8
1066,633,2.5,33.3,343,3.8,26.8
1067,760,2.3,34.7,594,3.4,26.8
1068,857,2.1,36.1,810,3,26.8
1069,838,1.9,37.4,930,2.8,26.8
1070,778,1.8,38,945,2.9,26.7
1071,687,1.6,37.9,882,3.2,26.6
1072,509,1.4,37.4,746,3.4,26.6
1073,322,1.1,36.6,544,3.7,26.6
1074,100,0.5,34.9,310,3.9,26.7
1075,0,0.4,33.7,80,4,26.7
1076,0,0.2,33,0,4.1,26.8
1077,0,0.2,32.3,0,4.2,26.9
1078,0,0.3,31.6,0,4.2,26.9
1079,0,0.4,31.1,0,4.1,26.9
1080,0,0.8,30.7,0,4.2,26.9
1081,0,0.9,30,0,4.3,26.8
1082,0,0.8,29.4,0,4.4,26.7
1083,0,0.7,28.8,0,4.6,26.6
1084,0,0.6,28.4,0,4.9,26.5
1085,0,0.4,28,0,5,26.4
1086,0,0.3,27.7,0,4.9,26.4
1087,23,0.9,29.2,0,4.7,26.4
1088,233,1.6,31.6,21,4.3,26.4
1089,424,2,33.9,230,4,26.4
1090,702,2.1,36,474,3.7,26.4
1091,880,2,37.5,682,3.6,26.4
1092,979,1.7,38.9,802,3.5,26.4
1093,999,1.5,39.9,698,3.6,26.3
1094,932,1.3,40.2,951,3.8,26.3
1095,796,1.1,40.1,888,3.9,26.3
1096,598,0.9,39.2,752,3.7,26.3
1097,358,0.8,38.2,556,3.5,26.4
1098,97,0.3,36.3,319,3.2,26.5
1099,0,0.3,35,84,3.1,26.6
1100,0,0.2,34.3,0,2.9,26.6
1101,0,0.3,33.6,0,2.8,26.6
1102,0,0.4,32.9,0,2.7,26.6
1103,0,0.5,32.3,0,2.9,26.5
1104,0,0.6,31.9,0,3.1,26.4
1105,0,0.8,31.4,0,3.4,26.2
1106,0,0.9,30.8,0,3.5,26.1
1107,0,0.8,30.2,0,3.5,26
1108,0,0.7,29.6,0,3.5,25.9
1109,0,0.6,29.1,0,3.5,25.9
1110,0,0.5,28.7,0,3.2,26
1111,23,0.4,29.7,0,3,26.1
1112,175,0.9,31.5,23,3,26.2
1113,362,1.2,33.3,236,3.1,26.3
1114,522,1.3,34.6,481,3.2,26.5
1115,867,1.4,35.2,695,3.2,26.5
1116,938,1.4,35.8,772,3,26.5
1117,882,1.5,36,800,2.8,26.4
1118,921,1.6,35.8,872,2.7,26.4
1119,742,1.7,35.2,874,2.8,26.3
1120,533,1.8,34.1,738,2.9,26.3
1121,255,1.7,32.5,542,3.1,26.4
1122,16,1.4,30.4,302,3.2,26.4
1123,0,1.5,29.2,79,3.4,26.4
1124,0,1.5,28.6,0,3.6,26.4
1125,0,1.3,28.1,0,3.9,26.5
1126,0,1.2,27.7,0,4.2,26.5
1127,0,1.2,27.4,0,4.4,26.5
1128,0,1.2,27.1,0,4.5,26.5
1129,0,1.3,26.8,0,4.5,26.5
1130,0,1.2,26.5,0,4.4,26.5
1131,0,1.2,26.3,0,4.3,26.5
1132,0,1,26.1,0,4.3,26.5
1133,0,0.7,25.9,0,4.2,26.6
1134,0,0.6,25.8,0,4.1,26.7
1135,9,0.9,26.1,0,4,26.8
1136,49,1.5,26.7,21,3.9,26.9
1137,139,2,27.7,222,3.7,27.1
1138,476,2.3,28.9,462,3.6,27.2
1139,633,2.2,30.4,663,3.4,27.3
1140,614,2,31.8,825,3.3,27.3
1141,797,1.7,32.7,869,3.2,27.3
1142,792,1.5,33,933,3.2,27.3
1143,471,1.5,32.7,871,3.3,27.3
1144,462,1.4,31.9,738,3.6,27.3
1145,219,1.1,30.8,545,3.9,27.3
1146,76,0.8,29,312,4.2,27.3
1147,0,0.8,28.2,81,4.5,27.3
1148,0,0.7,27.8,0,4.9,27.2
1149,0,0.7,27.5,0,5.2,27.2
1150,0,0.6,27.2,0,5.3,27.2
1151,0,0.5,27,0,5.3,27.2
1152,0,0.5,26.6,0,5.2,27.1
1153,0,0.5,26.2,0,5.1,27.1
1154,0,0.5,25.9,0,5,27.1
1155,0,0.7,25.7,0,5.1,27
1156,0,0.9,25.5,0,5.1,27
1157,0,1.1,25.2,0,5.1,27
1158,0,1.3,25,0,5.1,27
1159,3,1.7,25.5,0,5.2,27.1
1160,32,2.3,26.5,22,5.2,27.2
1161,181,2.8,27.9,222,5.3,27.3
1162,525,2.7,29.4,475,5.4,27.4
1163,779,2.5,30.8,527,5.4,27.4
1164,856,2.2,31.9,796,5.4,27.4
1165,740,2,32.5,941,5.4,27.3
1166,921,1.9,32.6,948,5.4,27.1
1167,622,1.8,32.2,779,5.5,26.9
1168,384,1.6,31.3,748,5.5,26.9
1169,119,1.1,29.9,550,5.7,26.9
1170,11,1,28.4,314,6,26.9
1171,0,1,27.7,81,6.4,27
1172,0,1.1,27.3,0,6.6,27
1173,0,1.1,26.8,0,6.9,27
1174,0,1.1,26.4,0,7.1,26.9
1175,0,1,25.9,0,7.2,26.8
1176,0,1,25.5,0,7.2,26.7
1177,0,1.1,25.1,0,7.2,26.6
1178,0,1.3,24.7,0,7.2,26.6
1179,0,1.4,24.4,0,7.3,26.5
1180,0,1.5,24.1,0,7.5,26.5
1181,0,1.5,23.9,0,7.7,26.6
1182,0,1.5,23.7,0,7.7,26.6
1183,9,2.1,24.5,0,7.6,26.7
1184,97,3.2,26.3,21,7.4,26.7
1185,340,3.6,28.5,217,7.3,26.7
1186,594,3.5,30.8,469,7.2,26.8
1187,878,3.2,32.8,691,7,26.8
1188,832,2.9,34.4,862,6.6,26.7
1189,946,2.6,35.4,963,6.3,26.7
1190,835,2.4,35.9,979,6,26.6
1191,730,2.3,35.8,860,5.8,26.5
1192,585,2.2,35.1,439,5.7,26.4
1193,353,1.8,33.6,219,5.7,26.4
1194,111,1.1,30.7,213,5.8,26.4
1195,0,1.2,29.3,55,5.9,26.4
1196,0,1.3,28.5,0,6.1,26.5
1197,0,1.3,27.8,0,6.2,26.6
1198,0,1.2,27.2,0,6.2,26.6
1199,0,1.3,26.6,0,6.2,26.6
1200,0,1.6,26.3,0,6.2,26.7
1201,0,1.7,25.9,0,6.2,26.7
1202,0,1.7,25.3,0,6.1,26.7
1203,0,1.9,24.8,0,6.1,26.7
1204,0,1.9,24.4,0,6.1,26.7
1205,0,1.8,24,0,6,26.7
1206,0,1.7,23.8,0,5.8,26.8
1207,16,2.5,25,0,5.7,26.8
1208,208,3.6,27.1,22,5.6,26.8
1209,485,3.6,29.4,106,5.5,26.8
1210,707,3.4,31.8,348,5.5,26.8
1211,873,3.1,33.7,111,5.5,26.9
1212,970,2.7,35.2,330,5.5,26.9
1213,989,2.3,36.2,290,5.4,26.9
1214,928,2.1,36.7,299,5.4,26.8
1215,791,1.9,36.6,376,5.4,26.8
1216,591,1.8,35.9,178,5.5,26.8
1217,351,1.3,34.4,166,5.7,26.8
1218,110,0.9,31.6,193,5.9,26.8
1219,0,1.1,30.2,80,6.1,26.8
1220,0,1.2,29.3,0,6.3,26.8
1221,0,1.2,28.6,0,6.4,26.9
1222,0,1.1,28.2,0,6.4,26.9
1223,0,1.1,27.8,0,6.4,27
1224,0,1.1,27.3,0,6.3,27
1225,0,1.1,26.7,0,6.3,26.9
1226,0,1.3,26.1,0,6.4,26.9
1227,0,1.5,25.4,0,6.6,26.9
1228,0,1.6,24.8,0,6.7,26.9
1229,0,1.7,24.3,0,6.9,26.9
1230,0,1.7,24,0,6.9,26.9
1231,25,2.4,24.9,0,6.9,27
1232,239,3.2,26.7,20,6.8,27
1233,488,3.4,29.1,176,6.8,27
1234,711,3.3,31.6,348,6.7,27.1
1235,885,3,33.9,652,6.6,27.2
1236,982,2.7,35.6,808,6.6,27.2
1237,998,2.3,36.7,898,6.5,27.2
1238,928,2.1,37.1,736,6.5,27.1
1239,788,1.9,36.9,731,6.6,27.1
1240,586,1.8,36.1,719,6.6,27.1
1241,347,1.4,34.6,522,6.7,27.1
1242,107,1,31.8,248,6.8,27
1243,0,1.2,30.6,72,7.2,27
1244,0,1.4,29.9,0,7.5,27.1
1245,0,1.5,29.3,0,7.9,27.1
1246,0,1.5,28.7,0,8.2,27.1
1247,0,1.4,28.2,0,8.3,27.1
1248,0,1.2,27.5,0,8.4,27.1
1249,0,1.1,26.9,0,8.3,27.1
1250,0,1.1,26.5,0,8.1,27
1251,0,1.1,26.1,0,7.9,27
1252,0,1.2,25.6,0,7.7,27
1253,0,1.5,25.2,0,7.7,27
1254,0,1.7,25.1,0,7.6,27
1255,25,2.6,26.4,0,7.6,27
1256,237,3.3,28.6,21,7.5,27
1257,487,3.4,30.8,116,7.3,27
1258,710,3.2,32.9,402,7,27
1259,858,2.9,34.8,683,6.7,27
1260,967,2.6,36.2,845,6.4,27
1261,728,2.4,37.1,898,6.2,27
1262,937,2.2,37.1,833,6.1,27
1263,799,2.1,36.7,735,6.1,27
1264,599,2,35.9,586,6.1,26.9
1265,344,1.5,34.5,548,6.1,26.9
1266,65,0.9,32.1,312,6.2,27
1267,0,0.9,31.1,82,6.3,26.9
1268,0,0.8,30.4,0,6.5,26.9
1269,0,0.7,29.7,0,6.7,26.9
1270,0,0.6,29,0,6.9,26.9
1271,0,0.4,28.3,0,6.9,26.9
1272,0,0.4,27.7,0,6.9,26.8
1273,0,0.3,27.2,0,6.8,26.7
1274,0,0.8,26.7,0,6.7,26.6
1275,0,1.2,26,0,6.5,26.5
1276,0,1.5,25.5,0,6.4,26.5
1277,0,1.6,25,0,6.3,26.6
1278,0,1.7,24.8,0,6.2,26.6
1279,11,2.4,25.9,0,6.1,26.7
1280,111,3,27.4,20,6.1,26.8
1281,336,3.1,29.1,204,6.2,26.8
1282,703,3.2,31.2,259,6.3,26.9
1283,804,3.1,33.4,614,6.4,26.9
1284,713,2.9,35.2,696,6.3,26.9
1285,685,2.7,36.2,626,6.2,26.8
1286,699,2.6,36.3,635,6.1,26.8
1287,515,2.6,35.7,845,6.2,26.8
1288,452,2.6,34.8,675,6.4,26.8
1289,311,2.3,33.5,539,6.5,26.8
1290,101,1.3,31.2,306,6.7,26.9
1291,0,1.2,29.9,80,6.7,27
1292,0,1.2,29.1,0,6.8,27
1293,0,1.2,28.4,0,6.8,27.1
1294,0,1.3,27.7,0,6.7,27.1
1295,0,1.4,27,0,6.7,27.1
