T,FK-3kW,FX-400,FX-1000
2838,0.6275,0.3125,0.6934785
2839,0.815,0.3289065,0.7565215
2840,0.815,0.3289065,0.7869565
2841,0.815,0.3289065,0.7869565
2842,0.815,0.3289065,0.7565215
2843,0.6275,0.3125,0.6934785
2844,0.6275,0.282812,0.626087
2845,0.4705,0.25625,0.5673915
2846,0.3715,0.2414065,0.4739135
2847,0.3715,0.228125,0.4173915
2848,0.3715,0.215625,0.3847825
2849,0.3715,0.215625,0.3847825
2850,0.3715,0.228125,0.4173915
2851,0.3715,0.2414065,0.4739135
2852,0.4705,0.25625,0.5673915
2853,0.6275,0.282812,0.626087
2854,0.6275,0.2960935,0.6608695
2855,0.6275,0.3125,0.6934785
2856,0.6275,0.2960935,0.6608695
2857,0.6275,0.3125,0.6934785
2858,0.815,0.3125,0.726087
2859,0.6275,0.3125,0.6934785
2860,0.6275,0.2960935,0.6608695
2861,0.6275,0.282812,0.6608695
2862,0.6275,0.2960935,0.6608695
2863,0.6275,0.3125,0.6934785
2864,0.6275,0.3125,0.6934785
2865,0.6275,0.3125,0.6934785
2866,0.6275,0.282812,0.6608695
2867,0.6275,0.282812,0.626087
2868,0.4705,0.25625,0.5673915
2869,0.4705,0.2414065,0.4978265
2870,0.3715,0.228125,0.4173915
2871,0.3715,0.215625,0.3847825
2872,0.3715,0.228125,0.4173915
2873,0.3715,0.228125,0.4173915
2874,0.3715,0.228125,0.4478265
2875,0.3715,0.228125,0.4173915
2876,0.3715,0.228125,0.4173915
2877,0.3715,0.228125,0.4478265
2878,0.3715,0.228125,0.4478265
2879,0.3715,0.228125,0.4478265
2880,0.3715,0.228125,0.4173915
2881,0.3715,0.215625,0.3847825
2882,0.3715,0.228125,0.4478265
2883,0.3715,0.2414065,0.4739135
2884,0.4705,0.25625,0.530435
2885,0.4705,0.25625,0.5673915
2886,0.4705,0.25625,0.5673915
2887,0.4705,0.270312,0.5673915
2888,0.6275,0.270312,0.5956525
2889,0.6275,0.270312,0.5956525
2890,0.6275,0.270312,0.5956525
2891,0.6275,0.270312,0.5956525
2892,0.4705,0.270312,0.5673915
2893,0.4705,0.25625,0.530435
2894,0.3715,0.228125,0.4478265
2895,0.3715,0.215625,0.3847825
2896,0.2895,0.2015625,0.3565215
2897,0.2895,0.1875,0.3
2898,0.2895,0.1875,0.3
2899,0.2895,0.1875,0.3
2900,0.2895,0.1875,0.3
2901,0.2895,0.2015625,0.3282605
2902,0.2895,0.2015625,0.3565215
2903,0.3715,0.215625,0.3847825
2904,0.3715,0.228125,0.4173915
2905,0.4705,0.25625,0.530435
2906,0.6275,0.282812,0.6608695
2907,0.6275,0.3125,0.6934785
2908,0.6275,0.282812,0.626087
2909,0.4705,0.25625,0.5673915
2910,0.4705,0.25625,0.530435
2911,0.4705,0.25625,0.530435
2912,0.4705,0.2414065,0.4978265
2913,0.3715,0.228125,0.4478265
2914,0.3715,0.215625,0.3847825
2915,0.2895,0.215625,0.3847825
2916,0.2895,0.2015625,0.3282605
2917,0.2895,0.1875,0.3
2918,0.208,0.175,0.2456525
2919,0.208,0.150781,0.204348
2920,0.1435,0.1359375,0.204348
2921,0.208,0.163281,0.2217395
2922,0.208,0.175,0.2717395
2923,0.2895,0.215625,0.3847825
2924,0.3715,0.228125,0.4478265
2925,0.4705,0.2414065,0.4978265
2926,0.4705,0.25625,0.5673915
2927,0.4705,0.25625,0.5673915
2928,0.4705,0.25625,0.530435
2929,0.4705,0.25625,0.5673915
2930,0.4705,0.25625,0.5673915
2931,0.4705,0.270312,0.5673915
2932,0.4705,0.25625,0.5673915
2933,0.4705,0.25625,0.530435
2934,0.4705,0.25625,0.5673915
2935,0.4705,0.270312,0.5673915
2936,0.6275,0.270312,0.5956525
2937,0.4705,0.270312,0.5673915
2938,0.4705,0.25625,0.5673915
2939,0.4705,0.2414065,0.4978265
2940,0.3715,0.215625,0.3847825
2941,0.2895,0.1875,0.3
2942,0.208,0.175,0.2456525
2943,0.208,0.175,0.2456525
2944,0.208,0.175,0.2717395
2945,0.2895,0.1875,0.3
2946,0.208,0.175,0.2717395
2947,0.208,0.163281,0.2456525
2948,0.208,0.163281,0.2217395
2949,0.208,0.163281,0.2456525
2950,0.2895,0.1875,0.3
2951,0.2895,0.2015625,0.3282605
2952,0.2895,0.1875,0.3
2953,0.2895,0.1875,0.3
2954,0.2895,0.1875,0.3
2955,0.2895,0.1875,0.3
2956,0.2895,0.2015625,0.3565215
2957,0.3715,0.228125,0.4173915
2958,0.3715,0.2414065,0.4739135
2959,0.4705,0.2414065,0.4978265
2960,0.3715,0.2414065,0.4739135
2961,0.3715,0.228125,0.4478265
2962,0.3715,0.228125,0.4478265
2963,0.3715,0.228125,0.4478265
2964,0.3715,0.2414065,0.4739135
2965,0.3715,0.2414065,0.4739135
2966,0.3715,0.228125,0.4173915
2967,0.2895,0.2015625,0.3565215
2968,0.2895,0.2015625,0.3565215
2969,0.2895,0.2015625,0.3565215
2970,0.2895,0.215625,0.3847825
2971,0.3715,0.215625,0.3847825
2972,0.3715,0.228125,0.4478265
2973,0.3715,0.2414065,0.4739135
2974,0.3715,0.228125,0.4478265
2975,0.3715,0.228125,0.4173915
2976,0.3715,0.215625,0.3847825
2977,0.2895,0.2015625,0.3282605
2978,0.208,0.175,0.2717395
2979,0.208,0.163281,0.2456525
2980,0.208,0.175,0.2456525
2981,0.208,0.175,0.2717395
2982,0.208,0.175,0.2717395
2983,0.2895,0.1875,0.3
2984,0.2895,0.1875,0.3
2985,0.2895,0.2015625,0.3565215
2986,0.2895,0.215625,0.3847825
2987,0.3715,0.228125,0.4173915
2988,0.3715,0.2414065,0.4739135
2989,0.4705,0.25625,0.530435
2990,0.4705,0.25625,0.5673915
2991,0.4705,0.270312,0.5673915
2992,0.6275,0.270312,0.5956525
2993,0.6275,0.270312,0.5956525
2994,0.6275,0.282812,0.626087
2995,0.6275,0.282812,0.626087
2996,0.4705,0.270312,0.5673915
2997,0.4705,0.2414065,0.4978265
2998,0.3715,0.215625,0.3847825
2999,0.2895,0.2015625,0.3565215
3000,0.2895,0.2015625,0.3282605
3001,0.2895,0.1875,0.3
3002,0.2895,0.1875,0.3
3003,0.2895,0.2015625,0.3282605
3004,0.2895,0.2015625,0.3565215
3005,0.2895,0.215625,0.3847825
3006,0.3715,0.228125,0.4478265
3007,0.4705,0.25625,0.530435
3008,0.4705,0.270312,0.5673915
3009,0.6275,0.282812,0.626087
3010,0.6275,0.270312,0.5956525
3011,0.4705,0.25625,0.530435
3012,0.3715,0.215625,0.3847825
3013,0.2895,0.2015625,0.3565215
3014,0.2895,0.2015625,0.3565215
3015,0.2895,0.2015625,0.3565215
3016,0.2895,0.2015625,0.3565215
3017,0.2895,0.2015625,0.3565215
3018,0.2895,0.2015625,0.3282605
3019,0.2895,0.1875,0.3
3020,0.208,0.175,0.2456525
3021,0.208,0.163281,0.2456525
3022,0.208,0.163281,0.2217395
3023,0.208,0.163281,0.2456525
3024,0.208,0.175,0.2456525
3025,0.2895,0.1875,0.3
3026,0.3715,0.215625,0.3847825
3027,0.4705,0.2414065,0.4978265
3028,0.4705,0.270312,0.5673915
3029,0.6275,0.282812,0.6608695
3030,0.6275,0.2960935,0.6608695
3031,0.6275,0.2960935,0.6608695
3032,0.6275,0.2960935,0.6608695
3033,0.6275,0.3125,0.6934785
3034,0.6275,0.282812,0.6608695
3035,0.4705,0.25625,0.5673915
3036,0.3715,0.228125,0.4173915
3037,0.2895,0.1875,0.3
3038,0.208,0.163281,0.2456525
3039,0.208,0.150781,0.204348
3040,0.1435,0.1359375,0.204348
3041,0.208,0.150781,0.204348
3042,0.208,0.163281,0.2456525
3043,0.2895,0.1875,0.3
3044,0.2895,0.1875,0.3
3045,0.2895,0.2015625,0.3565215
3046,0.3715,0.215625,0.3847825
3047,0.3715,0.228125,0.4173915
3048,0.3715,0.228125,0.4478265
3049,0.3715,0.2414065,0.4739135
3050,0.4705,0.2414065,0.4978265
3051,0.4705,0.2414065,0.4978265
3052,0.4705,0.25625,0.530435
3053,0.4705,0.25625,0.530435
3054,0.4705,0.25625,0.530435
3055,0.4705,0.2414065,0.4978265
3056,0.3715,0.2414065,0.4739135
3057,0.4705,0.2414065,0.4978265
3058,0.4705,0.2414065,0.4978265
3059,0.3715,0.2414065,0.4739135
3060,0.3715,0.228125,0.4478265
3061,0.3715,0.215625,0.3847825
3062,0.2895,0.2015625,0.3282605
3063,0.208,0.175,0.2717395
3064,0.208,0.175,0.2456525
3065,0.208,0.175,0.2456525
3066,0.208,0.175,0.2717395
3067,0.208,0.175,0.2717395
3068,0.2895,0.1875,0.3
3069,0.208,0.175,0.2717395
3070,0.208,0.175,0.2456525
3071,0.208,0.163281,0.2217395
3072,0.1435,0.1359375,0.204348
3073,0.1435,0.1359375,0.1891305
3074,0.1435,0.1359375,0.1891305
3075,0.1435,0.1359375,0.1891305
3076,0.1435,0.1359375,0.204348
3077,0.208,0.163281,0.2217395
3078,0.208,0.175,0.2456525
3079,0.2895,0.1875,0.3
3080,0.2895,0.1875,0.3
3081,0.2895,0.2015625,0.3282605
3082,0.2895,0.2015625,0.3565215
3083,0.2895,0.2015625,0.3282605
3084,0.208,0.175,0.2717395
3085,0.208,0.163281,0.2456525
3086,0.208,0.163281,0.2456525
3087,0.208,0.163281,0.2456525
3088,0.208,0.175,0.2717395
3089,0.2895,0.1875,0.3
3090,0.2895,0.2015625,0.3565215
3091,0.2895,0.215625,0.3847825
3092,0.2895,0.215625,0.3847825
3093,0.2895,0.215625,0.3847825
3094,0.2895,0.215625,0.3847825
3095,0.2895,0.2015625,0.3565215
3096,0.2895,0.2015625,0.3282605
3097,0.2895,0.1875,0.3
3098,0.208,0.163281,0.2217395
3099,0.1435,0.1359375,0.204348
3100,0.1435,0.121875,0.1695655
3101,0.1435,0.121875,0.1695655
3102,0.1435,0.121875,0.1695655
3103,0.1435,0.1359375,0.1891305
3104,0.208,0.163281,0.2217395
3105,0.208,0.163281,0.2456525
3106,0.208,0.175,0.2456525
3107,0.208,0.163281,0.2217395
3108,0.1435,0.1359375,0.1891305
3109,0.1435,0.121875,0.1695655
3110,0.099,0.088281,0.121739
3111,0.099,0.074219,0.1086955
3112,0.099,0.088281,0.1086955
3113,0.099,0.100781,0.1326085
3114,0.1435,0.121875,0.1695655
3115,0.208,0.150781,0.204348
3116,0.208,0.175,0.2717395
3117,0.2895,0.2015625,0.3282605
3118,0.2895,0.2015625,0.3565215
3119,0.2895,0.215625,0.3847825
3120,0.2895,0.2015625,0.3565215
3121,0.2895,0.1875,0.3
3122,0.208,0.163281,0.2456525
3123,0.208,0.150781,0.204348
3124,0.208,0.150781,0.204348
3125,0.208,0.163281,0.2217395
3126,0.208,0.175,0.2456525
3127,0.208,0.175,0.2456525
3128,0.208,0.175,0.2456525
3129,0.208,0.163281,0.2217395
3130,0.208,0.150781,0.204348
3131,0.1435,0.1359375,0.1891305
3132,0.1435,0.121875,0.1695655
3133,0.099,0.1109375,0.15
3134,0.1435,0.121875,0.1695655
3135,0.1435,0.121875,0.1695655
3136,0.1435,0.121875,0.1695655
3137,0.1435,0.1359375,0.1891305
3138,0.208,0.150781,0.204348
3139,0.208,0.150781,0.204348
3140,0.1435,0.1359375,0.204348
3141,0.1435,0.1359375,0.204348
3142,0.208,0.163281,0.2217395
3143,0.208,0.175,0.2717395
3144,0.2895,0.1875,0.3
3145,0.208,0.175,0.2717395
3146,0.208,0.150781,0.204348
3147,0.1435,0.121875,0.1695655
3148,0.099,0.100781,0.1326085
3149,0.099,0.088281,0.1086955
3150,0.099,0.100781,0.1326085
3151,0.1435,0.121875,0.1695655
3152,0.1435,0.121875,0.1695655
3153,0.1435,0.1359375,0.204348
3154,0.1435,0.1359375,0.204348
3155,0.1435,0.121875,0.1695655
3156,0.099,0.1109375,0.15
3157,0.099,0.088281,0.121739
3158,0.099,0.074219,0.1086955
3159,0.058,0.061719,0.0913045
3160,0.058,0.061719,0.0913045
3161,0.058,0.074219,0.0913045
3162,0.099,0.088281,0.121739
3163,0.099,0.1109375,0.15
3164,0.1435,0.121875,0.1695655
3165,0.1435,0.121875,0.1695655
3166,0.1435,0.1359375,0.1891305
3167,0.1435,0.1359375,0.1891305
3168,0.1435,0.1359375,0.204348
3169,0.1435,0.1359375,0.204348
3170,0.1435,0.1359375,0.204348
3171,0.1435,0.1359375,0.204348
3172,0.208,0.150781,0.204348
3173,0.208,0.163281,0.2456525
3174,0.208,0.175,0.2456525
3175,0.2895,0.1875,0.3
3176,0.2895,0.2015625,0.3565215
3177,0.2895,0.215625,0.3847825
3178,0.2895,0.2015625,0.3565215
3179,0.208,0.175,0.2717395
3180,0.208,0.150781,0.204348
3181,0.1435,0.121875,0.1695655
3182,0.099,0.100781,0.1326085
3183,0.099,0.088281,0.1086955
3184,0.099,0.074219,0.1086955
3185,0.099,0.088281,0.1086955
3186,0.099,0.100781,0.1326085
3187,0.1435,0.121875,0.1695655
3188,0.1435,0.121875,0.1695655
3189,0.1435,0.1359375,0.204348
3190,0.208,0.150781,0.204348
3191,0.208,0.163281,0.2217395
3192,0.208,0.163281,0.2217395
3193,0.208,0.150781,0.204348
3194,0.208,0.150781,0.204348
3195,0.208,0.150781,0.204348
3196,0.208,0.150781,0.204348
3197,0.208,0.163281,0.2217395
3198,0.208,0.175,0.2456525
3199,0.208,0.175,0.2456525
3200,0.208,0.175,0.2717395
3201,0.208,0.163281,0.2456525
3202,0.1435,0.1359375,0.204348
3203,0.099,0.1109375,0.15
3204,0.058,0.074219,0.0913045
3205,0.0305,0.028125,0.058696
3206,0.0305,0.021094,0.052174
3207,0.02,0.015625,0.047826
3208,0.02,0.015625,0.047826
3209,0.0305,0.021094,0.052174
3210,0.0305,0.039062,0.0652175
3211,0.058,0.050781,0.076087
3212,0.058,0.074219,0.0913045
3213,0.099,0.074219,0.1086955
3214,0.099,0.088281,0.1086955
3215,0.099,0.100781,0.1326085
3216,0.099,0.1109375,0.15
3217,0.099,0.1109375,0.15
3218,0.099,0.1109375,0.15
3219,0.099,0.100781,0.1326085
3220,0.099,0.1109375,0.15
3221,0.1435,0.121875,0.1695655
3222,0.1435,0.121875,0.1695655
3223,0.1435,0.121875,0.1695655
3224,0.1435,0.121875,0.1695655
3225,0.099,0.100781,0.1326085
3226,0.099,0.088281,0.121739
3227,0.099,0.074219,0.1086955
3228,0.058,0.061719,0.0913045
3229,0.0305,0.039062,0.0652175
3230,0.0305,0.028125,0.058696
3231,0.0305,0.028125,0.058696
3232,0.0305,0.028125,0.058696
3233,0.0305,0.028125,0.058696
3234,0.0305,0.039062,0.0652175
3235,0.058,0.074219,0.0913045
3236,0.099,0.100781,0.1326085
3237,0.1435,0.121875,0.1695655
3238,0.208,0.150781,0.204348
3239,0.208,0.150781,0.204348
3240,0.1435,0.1359375,0.1891305
3241,0.1435,0.121875,0.1695655
3242,0.099,0.100781,0.1326085
3243,0.099,0.088281,0.121739
3244,0.099,0.100781,0.1326085
3245,0.099,0.100781,0.1326085
3246,0.099,0.1109375,0.15
3247,0.1435,0.121875,0.1695655
3248,0.1435,0.1359375,0.1891305
3249,0.208,0.150781,0.204348
3250,0.208,0.163281,0.2217395
3251,0.208,0.163281,0.2217395
3252,0.208,0.150781,0.204348
3253,0.1435,0.1359375,0.1891305
3254,0.1435,0.121875,0.1695655
3255,0.1435,0.121875,0.1695655
3256,0.099,0.100781,0.1326085
3257,0.099,0.088281,0.1086955
3258,0.099,0.074219,0.1086955
3259,0.099,0.074219,0.1086955
3260,0.099,0.088281,0.1086955
3261,0.099,0.088281,0.121739
3262,0.099,0.1109375,0.15
3263,0.1435,0.121875,0.1695655
3264,0.1435,0.1359375,0.204348
3265,0.208,0.150781,0.204348
3266,0.1435,0.1359375,0.204348
3267,0.1435,0.1359375,0.204348
3268,0.208,0.150781,0.204348
3269,0.208,0.163281,0.2217395
3270,0.208,0.163281,0.2456525
3271,0.208,0.175,0.2456525
3272,0.208,0.175,0.2717395
3273,0.208,0.175,0.2717395
3274,0.208,0.175,0.2717395
3275,0.208,0.163281,0.2456525
3276,0.1435,0.1359375,0.204348
3277,0.099,0.1109375,0.15
3278,0.099,0.088281,0.121739
3279,0.099,0.074219,0.1086955
3280,0.099,0.074219,0.1086955
3281,0.099,0.088281,0.1086955
3282,0.099,0.100781,0.1326085
3283,0.1435,0.121875,0.1695655
3284,0.1435,0.1359375,0.204348
3285,0.208,0.163281,0.2456525
3286,0.2895,0.1875,0.3
3287,0.2895,0.2015625,0.3565215
3288,0.2895,0.2015625,0.3565215
3289,0.2895,0.2015625,0.3282605
3290,0.2895,0.1875,0.3
3291,0.2895,0.1875,0.3
3292,0.2895,0.1875,0.3
3293,0.2895,0.1875,0.3
3294,0.2895,0.1875,0.3
3295,0.2895,0.1875,0.3
3296,0.2895,0.1875,0.3
3297,0.2895,0.1875,0.3
3298,0.2895,0.1875,0.3
3299,0.208,0.175,0.2717395
3300,0.208,0.163281,0.2217395
3301,0.1435,0.1359375,0.204348
3302,0.1435,0.121875,0.1695655
3303,0.099,0.100781,0.1326085
3304,0.099,0.088281,0.1086955
3305,0.058,0.074219,0.0913045
3306,0.058,0.061719,0.0913045
3307,0.099,0.088281,0.1086955
3308,0.1435,0.121875,0.1695655
3309,0.208,0.175,0.2456525
3310,0.2895,0.215625,0.3847825
3311,0.4705,0.2414065,0.4978265
3312,0.4705,0.25625,0.530435
3313,0.3715,0.228125,0.4478265
3314,0.2895,0.215625,0.3847825
3315,0.2895,0.1875,0.3
3316,0.208,0.163281,0.2456525
3317,0.208,0.163281,0.2456525
3318,0.208,0.175,0.2717395
3319,0.2895,0.1875,0.3
3320,0.2895,0.2015625,0.3565215
3321,0.3715,0.215625,0.3847825
3322,0.3715,0.228125,0.4173915
3323,0.3715,0.228125,0.4173915
3324,0.2895,0.2015625,0.3565215
3325,0.2895,0.1875,0.3
3326,0.208,0.163281,0.2456525
3327,0.1435,0.1359375,0.204348
3328,0.1435,0.121875,0.1695655
3329,0.1435,0.121875,0.1695655
3330,0.1435,0.1359375,0.1891305
3331,0.1435,0.1359375,0.204348
3332,0.208,0.150781,0.204348
3333,0.208,0.163281,0.2217395
3334,0.208,0.163281,0.2217395
3335,0.208,0.163281,0.2217395
3336,0.208,0.150781,0.204348
3337,0.1435,0.1359375,0.1891305
3338,0.099,0.100781,0.1326085
3339,0.099,0.074219,0.1086955
3340,0.058,0.074219,0.0913045
3341,0.099,0.088281,0.1086955
3342,0.099,0.100781,0.1326085
3343,0.1435,0.121875,0.1695655
3344,0.1435,0.1359375,0.1891305
3345,0.1435,0.1359375,0.204348
3346,0.208,0.150781,0.204348
3347,0.1435,0.1359375,0.204348
3348,0.1435,0.1359375,0.1891305
3349,0.1435,0.121875,0.1695655
3350,0.099,0.1109375,0.15
3351,0.099,0.1109375,0.15
3352,0.099,0.1109375,0.15
3353,0.099,0.1109375,0.15
3354,0.1435,0.121875,0.1695655
3355,0.1435,0.121875,0.1695655
3356,0.1435,0.1359375,0.1891305
3357,0.208,0.150781,0.204348
3358,0.208,0.175,0.2456525
3359,0.2895,0.2015625,0.3282605
3360,0.2895,0.215625,0.3847825
3361,0.3715,0.215625,0.3847825
3362,0.2895,0.215625,0.3847825
3363,0.2895,0.215625,0.3847825
3364,0.2895,0.215625,0.3847825
3365,0.2895,0.2015625,0.3565215
3366,0.2895,0.2015625,0.3565215
3367,0.2895,0.215625,0.3847825
3368,0.3715,0.228125,0.4173915
3369,0.3715,0.2414065,0.4739135
3370,0.4705,0.25625,0.530435
3371,0.6275,0.270312,0.5956525
3372,0.6275,0.2960935,0.6608695
3373,0.6275,0.2960935,0.6608695
3374,0.6275,0.282812,0.6608695
3375,0.6275,0.282812,0.626087
3376,0.4705,0.270312,0.5673915
3377,0.4705,0.25625,0.530435
3378,0.4705,0.2414065,0.4978265
3379,0.3715,0.2414065,0.4739135
3380,0.3715,0.2414065,0.4739135
3381,0.4705,0.2414065,0.4978265
3382,0.4705,0.2414065,0.4978265
3383,0.4705,0.25625,0.530435
3384,0.4705,0.270312,0.5673915
3385,0.6275,0.282812,0.626087
3386,0.6275,0.282812,0.6608695
3387,0.4705,0.25625,0.530435
3388,0.2895,0.2015625,0.3565215
3389,0.2895,0.1875,0.3
3390,0.2895,0.2015625,0.3565215
3391,0.3715,0.2414065,0.4739135
3392,0.6275,0.270312,0.5956525
3393,0.6275,0.282812,0.6608695
3394,0.6275,0.3125,0.6934785
3395,0.6275,0.3125,0.6934785
3396,0.6275,0.2960935,0.6608695
3397,0.6275,0.3125,0.6934785
3398,0.6275,0.3125,0.6934785
3399,0.6275,0.3125,0.6934785
3400,0.6275,0.2960935,0.6608695
3401,0.4705,0.25625,0.5673915
3402,0.3715,0.228125,0.4173915
3403,0.2895,0.2015625,0.3282605
3404,0.208,0.175,0.2717395
3405,0.208,0.163281,0.2456525
3406,0.208,0.150781,0.204348
3407,0.208,0.150781,0.204348
3408,0.208,0.175,0.2456525
3409,0.2895,0.2015625,0.3282605
3410,0.3715,0.228125,0.4173915
3411,0.3715,0.2414065,0.4739135
3412,0.4705,0.25625,0.530435
3413,0.4705,0.25625,0.5673915
3414,0.6275,0.270312,0.5956525
3415,0.6275,0.282812,0.626087
3416,0.6275,0.282812,0.626087
3417,0.4705,0.25625,0.530435
3418,0.3715,0.215625,0.3847825
3419,0.2895,0.1875,0.3
3420,0.208,0.175,0.2456525
3421,0.208,0.163281,0.2217395
3422,0.1435,0.1359375,0.204348
3423,0.1435,0.1359375,0.1891305
3424,0.1435,0.1359375,0.1891305
3425,0.1435,0.121875,0.1695655
3426,0.1435,0.121875,0.1695655
3427,0.1435,0.121875,0.1695655
3428,0.208,0.150781,0.204348
3429,0.2895,0.2015625,0.3282605
3430,0.3715,0.228125,0.4478265
3431,0.4705,0.2414065,0.4978265
3432,0.4705,0.2414065,0.4978265
3433,0.4705,0.2414065,0.4978265
3434,0.4705,0.25625,0.5673915
3435,0.6275,0.282812,0.626087
3436,0.815,0.3125,0.726087
3437,0.992,0.3414065,0.7869565
3438,1.1965,0.364844,0.85
3439,1.1965,0.374219,0.873913
3440,1.1965,0.374219,0.8869565
3441,1.3975,0.382813,0.9
3442,1.5305,0.389063,0.926087
3443,1.3975,0.382813,0.9152175
3444,1.1965,0.374219,0.873913
3445,0.992,0.3539065,0.8195655
3446,0.992,0.3414065,0.7869565
3447,0.992,0.3414065,0.8195655
3448,0.992,0.3539065,0.85
3449,0.992,0.3539065,0.8195655
3450,0.992,0.3414065,0.7869565
3451,0.815,0.3289065,0.7565215
3452,0.6275,0.3125,0.6934785
3453,0.6275,0.282812,0.6608695
3454,0.6275,0.270312,0.5956525
3455,0.4705,0.270312,0.5673915
3456,0.4705,0.25625,0.5673915
3457,0.4705,0.2414065,0.4978265
3458,0.3715,0.228125,0.4173915
3459,0.3715,0.215625,0.3847825
3460,0.3715,0.215625,0.3847825
3461,0.3715,0.2414065,0.4739135
3462,0.4705,0.25625,0.5673915
3463,0.6275,0.270312,0.5956525
3464,0.6275,0.270312,0.5956525
3465,0.4705,0.270312,0.5673915
3466,0.4705,0.25625,0.5673915
3467,0.4705,0.25625,0.530435
3468,0.4705,0.25625,0.530435
3469,0.4705,0.25625,0.5673915
3470,0.4705,0.270312,0.5673915
3471,0.6275,0.270312,0.5956525
3472,0.6275,0.270312,0.5956525
3473,0.4705,0.25625,0.5673915
3474,0.4705,0.2414065,0.4978265
3475,0.3715,0.228125,0.4478265
3476,0.3715,0.228125,0.4478265
3477,0.3715,0.228125,0.4478265
3478,0.4705,0.2414065,0.4978265
3479,0.4705,0.270312,0.5673915
3480,0.6275,0.282812,0.6608695
3481,0.6275,0.282812,0.6608695
3482,0.6275,0.282812,0.6608695
3483,0.6275,0.282812,0.6608695
3484,0.6275,0.2960935,0.6608695
3485,0.6275,0.3125,0.6934785
3486,0.6275,0.2960935,0.6608695
3487,0.6275,0.270312,0.5956525
3488,0.4705,0.2414065,0.4978265
3489,0.3715,0.228125,0.4173915
3490,0.3715,0.215625,0.3847825
3491,0.3715,0.228125,0.4478265
3492,0.4705,0.270312,0.5673915
3493,0.6275,0.3125,0.6934785
3494,0.815,0.3289065,0.7869565
3495,0.815,0.3289065,0.7565215
3496,0.6275,0.282812,0.626087
3497,0.3715,0.228125,0.4478265
3498,0.3715,0.215625,0.3847825
3499,0.3715,0.228125,0.4478265
3500,0.3715,0.2414065,0.4739135
3501,0.3715,0.228125,0.4478265
3502,0.3715,0.228125,0.4478265
3503,0.4705,0.2414065,0.4978265
3504,0.4705,0.2414065,0.4978265
3505,0.3715,0.228125,0.4173915
3506,0.2895,0.2015625,0.3565215
3507,0.2895,0.1875,0.3
3508,0.2895,0.1875,0.3
3509,0.2895,0.2015625,0.3565215
3510,0.3715,0.228125,0.4478265
3511,0.4705,0.2414065,0.4978265
3512,0.3715,0.228125,0.4173915
3513,0.2895,0.1875,0.3
3514,0.208,0.150781,0.204348
3515,0.1435,0.1359375,0.1891305
3516,0.1435,0.121875,0.1695655
3517,0.099,0.088281,0.121739
3518,0.058,0.074219,0.0913045
3519,0.0305,0.028125,0.058696
3520,0.02,0.015625,0.047826
3521,0.02,0.011719,0.043478
3522,0.02,0.011719,0.043478
3523,0.0305,0.021094,0.052174
3524,0.02,0.015625,0.047826
3525,0.02,0.011719,0.043478
3526,0,0.00625,0.0369565
3527,0,0.00625,0.030435
3528,0,0.004688,0.030435
3529,0,0.004688,0.030435
3530,0,0.004688,0.021739
3531,0,0.004688,0
3532,0,0.003125,0
3533,0,0.0039065,0
3534,0,0.004688,0.021739
3535,0,0.00625,0.0369565
3536,0.0305,0.021094,0.052174
3537,0.099,0.088281,0.1086955
3538,0.099,0.100781,0.1326085
3539,0.0305,0.028125,0.058696
3540,0.02,0.015625,0.047826
3541,0.0305,0.028125,0.052174
3542,0.0305,0.028125,0.058696
3543,0.0305,0.039062,0.0652175
3544,0.058,0.050781,0.076087
3545,0.058,0.074219,0.0913045
